id;kode_prov;nama_prov;kode_kab;id_kab;nama_kab;kode_kec;id_kec;nama_kec;kode_desa;id_desa;nama_desa;klas;kode_sls4;kode_sls6;kdsubsls;id_sls;id_sls6;nama_sls;jenis_sls
1844;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0002;000200;00;71011200190002;7101120019000200;RT 2 DUSUN 1;SLS
1845;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0003;000300;00;71011200190003;7101120019000300;RT 3 DUSUN 2;SLS
1846;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0004;000400;00;71011200190004;7101120019000400;RT 4 DUSUN 2;SLS
1847;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0005;000500;00;71011200190005;7101120019000500;RT 5 DUSUN 3;SLS
1848;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0006;000600;00;71011200190006;7101120019000600;RT 6 DUSUN 3;SLS
1849;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0007;000700;00;71011200190007;7101120019000700;RT 7 DUSUN 4;SLS
1850;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;0008;000800;00;71011200190008;7101120019000800;RT 8 DUSUN 4;SLS
1851;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;2001;200100;00;71011200192001;7101120019200100;HUTAN;NONSLS
1852;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;19;7101120019;PASIR PUTIH;2;6002;600200;00;71011200196002;7101120019600200;PULAU;NONSLS
1853;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;0001;000100;00;71011200200001;7101120020000100;RT 01 DUSUN 1;SLS
1854;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;0002;000200;00;71011200200002;7101120020000200;RT 02 DUSUN 1;SLS
1855;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;0003;000300;00;71011200200003;7101120020000300;RT 03 DUSUN 2;SLS
1856;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;0004;000400;00;71011200200004;7101120020000400;RT 04 DUSUN 2;SLS
1857;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;1001;100100;00;71011200201001;7101120020100100;KEBUN;NONSLS
1858;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;20;7101120020;BOLANGAT TIMUR;2;1002;100200;00;71011200201002;7101120020100200;KEBUN;NONSLS
1859;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0001;000100;00;71011200210001;7101120021000100;RT 01 DUSUN 1;SLS
1860;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0002;000200;00;71011200210002;7101120021000200;RT 02 DUSUN 1;SLS
1861;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0003;000300;00;71011200210003;7101120021000300;RT 03 DUSUN 2;SLS
1862;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0004;000400;00;71011200210004;7101120021000400;RT 04 DUSUN 2;SLS
1863;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0005;000500;00;71011200210005;7101120021000500;RT 05 DUSUN 3;SLS
1864;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0006;000600;00;71011200210006;7101120021000600;RT 06 DUSUN 3;SLS
1865;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0007;000700;00;71011200210007;7101120021000700;RT 07 DUSUN 4;SLS
1866;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;0008;000800;00;71011200210008;7101120021000800;RT 08 DUSUN 4;SLS
1867;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;1001;100100;00;71011200211001;7101120021100100;KEBUN;NONSLS
1868;71;SULAWESI UTARA;1;7101;BOLAANG MONGONDOW;120;7101120;SANGTOMBOLANG;21;7101120021;PANGI TIMUR;2;1002;100200;00;71011200211002;7101120021100200;KEBUN;NONSLS
1869;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0001;000100;00;71020910050001;7102091005000100;JAGA 1;SLS
1870;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0002;000200;00;71020910050002;7102091005000200;JAGA 2;SLS
1871;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0003;000300;00;71020910050003;7102091005000300;JAGA 3;SLS
1872;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0004;000400;00;71020910050004;7102091005000400;JAGA 4;SLS
1873;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0005;000500;00;71020910050005;7102091005000500;JAGA 5;SLS
1874;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;0006;000600;00;71020910050006;7102091005000600;JAGA 6;SLS
1875;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;1002;100200;00;71020910051002;7102091005100200;SAWAH;NONSLS
1876;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;1003;100300;00;71020910051003;7102091005100300;SAWAH;NONSLS
1877;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;5;7102091005;TEEP;2;2001;200100;00;71020910052001;7102091005200100;HUTAN;NONSLS
1878;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0001;000100;00;71020910070001;7102091007000100;JAGA 1;SLS
1879;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0002;000200;00;71020910070002;7102091007000200;JAGA 2;SLS
1880;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0003;000300;00;71020910070003;7102091007000300;JAGA 3;SLS
1881;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0004;000400;00;71020910070004;7102091007000400;JAGA 4;SLS
1882;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0005;000500;00;71020910070005;7102091007000500;JAGA 5;SLS
1883;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0006;000600;00;71020910070006;7102091007000600;JAGA 6;SLS
1884;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0007;000700;00;71020910070007;7102091007000700;JAGA 7;SLS
1885;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0008;000800;00;71020910070008;7102091007000800;JAGA 8;SLS
1886;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0009;000900;00;71020910070009;7102091007000900;JAGA 9;SLS
1887;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;0010;001000;00;71020910070010;7102091007001000;JAGA 10;SLS
1888;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;7;7102091007;WOLAANG;1;1001;100100;00;71020910071001;7102091007100100;SAWAH;NONSLS
1889;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0001;000100;00;71020910080001;7102091008000100;JAGA 1;SLS
1890;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0002;000200;00;71020910080002;7102091008000200;JAGA 2;SLS
1891;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0003;000300;00;71020910080003;7102091008000300;JAGA 3;SLS
1892;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0004;000400;00;71020910080004;7102091008000400;JAGA 4;SLS
1893;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0005;000500;00;71020910080005;7102091008000500;JAGA 5;SLS
1894;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;0006;000600;00;71020910080006;7102091008000600;JAGA 6;SLS
1895;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;8;7102091008;WALEURE;1;1001;100100;00;71020910081001;7102091008100100;SAWAH;NONSLS
1896;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;9;7102091009;AMONGENA II;1;0001;000100;00;71020910090001;7102091009000100;JAGA 1;SLS
1897;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;9;7102091009;AMONGENA II;1;0002;000200;00;71020910090002;7102091009000200;JAGA 2;SLS
1898;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;9;7102091009;AMONGENA II;1;0003;000300;00;71020910090003;7102091009000300;JAGA 3;SLS
1899;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;9;7102091009;AMONGENA II;1;0004;000400;00;71020910090004;7102091009000400;JAGA 4;SLS
1900;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;9;7102091009;AMONGENA II;1;1001;100100;00;71020910091001;7102091009100100;SAWAH;NONSLS
1901;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;0001;000100;00;71020910100001;7102091010000100;JAGA 1;SLS
1902;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;0002;000200;00;71020910100002;7102091010000200;JAGA 2;SLS
1903;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;0003;000300;00;71020910100003;7102091010000300;JAGA 3;SLS
1904;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;0004;000400;00;71020910100004;7102091010000400;JAGA 4;SLS
1905;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;0005;000500;00;71020910100005;7102091010000500;JAGA 5;SLS
1906;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;10;7102091010;AMONGENA I;1;1001;100100;00;71020910101001;7102091010100100;SAWAH;NONSLS
1907;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;0001;000100;00;71020910110001;7102091011000100;JAGA 1;SLS
1908;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;0002;000200;00;71020910110002;7102091011000200;JAGA 2;SLS
1909;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;0003;000300;00;71020910110003;7102091011000300;JAGA 3;SLS
1910;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;0004;000400;00;71020910110004;7102091011000400;JAGA 4;SLS
1911;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;0005;000500;00;71020910110005;7102091011000500;JAGA 5;SLS
1912;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;11;7102091011;KARONDORAN;1;1001;100100;00;71020910111001;7102091011100100;SAWAH;NONSLS
1913;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;0001;000100;00;71020910120001;7102091012000100;JAGA 1;SLS
1914;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;0002;000200;00;71020910120002;7102091012000200;JAGA 2;SLS
1915;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;0003;000300;00;71020910120003;7102091012000300;JAGA 3;SLS
1916;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;0004;000400;00;71020910120004;7102091012000400;JAGA 4;SLS
1917;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;0005;000500;00;71020910120005;7102091012000500;JAGA 5;SLS
1918;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;12;7102091012;SUMARAYAR;1;1001;100100;00;71020910121001;7102091012100100;SAWAH;NONSLS
1919;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;0001;000100;00;71020910130001;7102091013000100;JAGA 1;SLS
1920;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;0002;000200;00;71020910130002;7102091013000200;JAGA 2;SLS
1921;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;0003;000300;00;71020910130003;7102091013000300;JAGA 3;SLS
1922;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;0004;000400;00;71020910130004;7102091013000400;JAGA 4;SLS
1923;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;0005;000500;00;71020910130005;7102091013000500;JAGA 5;SLS
1924;71;SULAWESI UTARA;2;7102;MINAHASA;91;7102091;LANGOWAN TIMUR;13;7102091013;AMONGENA III;1;1001;100100;00;71020910131001;7102091013100100;SAWAH;NONSLS
1925;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;3;7102092003;TOUNELET;1;0001;000100;00;71020920030001;7102092003000100;JAGA 1;SLS
1926;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;3;7102092003;TOUNELET;1;0002;000200;00;71020920030002;7102092003000200;JAGA 2;SLS
1927;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;3;7102092003;TOUNELET;1;0003;000300;00;71020920030003;7102092003000300;JAGA 3;SLS
1928;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;3;7102092003;TOUNELET;1;0004;000400;00;71020920030004;7102092003000400;JAGA 4;SLS
1929;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;4;7102092004;KOYAWAS;1;0001;000100;00;71020920040001;7102092004000100;JAGA 1;SLS
1930;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;4;7102092004;KOYAWAS;1;0002;000200;00;71020920040002;7102092004000200;JAGA 2;SLS
1931;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;4;7102092004;KOYAWAS;1;1001;100100;00;71020920041001;7102092004100100;PERKEBUNAN SYINA;NONSLS
1932;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;4;7102092004;KOYAWAS;1;1002;100200;00;71020920041002;7102092004100200;PERKEBUNAN KEMBES;NONSLS
1933;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;4;7102092004;KOYAWAS;1;1003;100300;00;71020920041003;7102092004100300;PERKEBUNAN TINURA;NONSLS
1934;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;0001;000100;00;71020920050001;7102092005000100;JAGA 1;SLS
1935;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;0002;000200;00;71020920050002;7102092005000200;JAGA 2;SLS
1936;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;0003;000300;00;71020920050003;7102092005000300;JAGA 3;SLS
1937;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;0004;000400;00;71020920050004;7102092005000400;JAGA 4;SLS
1938;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;0005;000500;00;71020920050005;7102092005000500;JAGA 5;SLS
1939;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;1001;100100;00;71020920051001;7102092005100100;LADANG TAAS TEKAAN;NONSLS
1940;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;1002;100200;00;71020920051002;7102092005100200;SAWAH RANOWALINSYU TEKAAN;NONSLS
1941;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;5;7102092005;WALEWANGKO;1;1003;100300;00;71020920051003;7102092005100300;LADANG PURIR;NONSLS
1942;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;0001;000100;00;71020920060001;7102092006000100;JAGA 1;SLS
1943;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;0002;000200;00;71020920060002;7102092006000200;JAGA 2;SLS
1944;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;0003;000300;00;71020920060003;7102092006000300;JAGA 3;SLS
1945;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;0004;000400;00;71020920060004;7102092006000400;JAGA 4;SLS
1946;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;1001;100100;00;71020920061001;7102092006100100;LADANG KELELONDEY;NONSLS
1947;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;6;7102092006;NOONGAN;2;2002;200200;00;71020920062002;7102092006200200;HUTAN MANIMPOROK;NONSLS
1948;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0001;000100;00;71020920070001;7102092007000100;JAGA 1;SLS
1949;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0002;000200;00;71020920070002;7102092007000200;JAGA 2;SLS
1950;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0003;000300;00;71020920070003;7102092007000300;JAGA 3;SLS
1951;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0004;000400;00;71020920070004;7102092007000400;JAGA 4;SLS
1952;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0005;000500;00;71020920070005;7102092007000500;JAGA 5;SLS
1953;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;0006;000600;00;71020920070006;7102092007000600;JAGA 6;SLS
1954;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;7;7102092007;RARINGIS;2;1001;100100;00;71020920071001;7102092007100100;LADANG KELELONDEY;NONSLS
1955;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;0001;000100;00;71020920080001;7102092008000100;JAGA 1;SLS
1956;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;0002;000200;00;71020920080002;7102092008000200;JAGA 2;SLS
1957;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;0003;000300;00;71020920080003;7102092008000300;JAGA 3;SLS
1958;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;0004;000400;00;71020920080004;7102092008000400;JAGA 4;SLS
1959;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;0005;000500;00;71020920080005;7102092008000500;JAGA 5;SLS
1960;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;8;7102092008;AMPRENG;2;1001;100100;00;71020920081001;7102092008100100;KELELONDEY;NONSLS
1961;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;9;7102092009;PASLATEN;1;0001;000100;00;71020920090001;7102092009000100;JAGA 1;SLS
1962;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;9;7102092009;PASLATEN;1;0002;000200;00;71020920090002;7102092009000200;JAGA 2;SLS
1963;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;9;7102092009;PASLATEN;1;0003;000300;00;71020920090003;7102092009000300;JAGA 3;SLS
1964;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;9;7102092009;PASLATEN;1;1002;100200;00;71020920091002;7102092009100200;RANOLEWO;NONSLS
1965;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;9;7102092009;PASLATEN;1;6001;600100;00;71020920096001;7102092009600100;TELAGA SENDOW;NONSLS
1966;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;0001;000100;00;71020920100001;7102092010000100;JAGA 1;SLS
1967;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;0002;000200;00;71020920100002;7102092010000200;JAGA 2;SLS
1968;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;0003;000300;00;71020920100003;7102092010000300;JAGA 3;SLS
1969;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;0004;000400;00;71020920100004;7102092010000400;JAGA 4;SLS
1970;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;1001;100100;00;71020920101001;7102092010100100;PERSAWAHAN SENDOW;NONSLS
1971;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;10;7102092010;KOPIWANGKER;1;1002;100200;00;71020920101002;7102092010100200;KEBUN PERBATASAN KOPIWANGKER;NONSLS
1972;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;11;7102092011;LOWIAN;1;0001;000100;00;71020920110001;7102092011000100;JAGA 1;SLS
1973;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;11;7102092011;LOWIAN;1;0002;000200;00;71020920110002;7102092011000200;JAGA 2;SLS
1974;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;11;7102092011;LOWIAN;1;1001;100100;00;71020920111001;7102092011100100;PERKEBUNAN TUMANGKOKOW;NONSLS
1975;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;11;7102092011;LOWIAN;1;1002;100200;00;71020920111002;7102092011100200;PERSAWAHAN TUMANGKOKOW;NONSLS
1976;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0001;000100;00;71020920140001;7102092014000100;JAGA 1;SLS
1977;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0002;000200;00;71020920140002;7102092014000200;JAGA 2;SLS
1978;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0003;000300;00;71020920140003;7102092014000300;JAGA 3;SLS
1979;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0004;000400;00;71020920140004;7102092014000400;JAGA 4;SLS
1980;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0005;000500;00;71020920140005;7102092014000500;JAGA 5;SLS
1981;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0006;000600;00;71020920140006;7102092014000600;JAGA 6;SLS
1982;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0007;000700;00;71020920140007;7102092014000700;JAGA 7;SLS
1983;71;SULAWESI UTARA;2;7102;MINAHASA;92;7102092;LANGOWAN BARAT;14;7102092014;TUMARATAS;2;0008;000800;00;71020920140008;7102092014000800;JAGA 8;SLS
